,CALSEK01_EVE001,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE005,CALSEK01_EVE002,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE004,CALSEK01_EVE005,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE002,CALSEK01_EVE003,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE009,CALSEK01_EVE007,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE001,CALSEK01_EVE010,CALSEK01_EVE014,CALSEK01_EVE017,CALSEK01_EVE016,CALSEK01_EVE018,CALSEK01_EVE011,CALSEK01_EVE012,CALSEK01_EVE013,CALSEK01_EVE015,CALSEK01_EVE019,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE012,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE017,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE019,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE015,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE013,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE016,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE018,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE014,CALSEK01_EVE046,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE053,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE057,CALSEK01_EVE045,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE054,CALSEK01_EVE044,CALSEK01_EVE051,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE059,CALSEK01_EVE041,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE051,CALSEK01_EVE048,CALSEK01_EVE043,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE050,CALSEK01_EVE049,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE058,CALSEK01_EVE050,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE064,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE056,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE061,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE062,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE063,CALSEK01_EVE052,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE060,CALSEK01_EVE047,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE055,CALSEK01_EVE037 (reversed),CALSEK01_EVE038 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE042 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE043 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE044 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE040 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE041 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE039 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE052,CALSEK01_EVE029 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE026 (reversed),CALSEK01_EVE030 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE030 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE008 (reversed),CALSEK01_EVE022,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE010,CALSEK01_EVE025,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE023,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE027,CALSEK01_EVE031,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE031,CALSEK01_EVE033,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE034,CALSEK01_EVE034,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE033,CALSEK01_EVE035,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE038,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE037,CALSEK01_EVE036,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE035,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE036,CALSEK01_EVE039,CALSEK01_EVE040,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE045,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE046,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE047,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE048,CALSEK01_EVE020,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE020,CALSEK01_EVE023,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE021,CALSEK01_EVE028,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE029,CALSEK01_EVE027,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE028,CALSEK01_EVE009,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE006,CALSEK01_EVE026,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE024,CALSEK01_EVE006,CALSEK01_EVE008 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE003 (reversed),CALSEK01_EVE021,CALSEK01_EVE004,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE007,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE025,CALSEK01_EVE024,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE022,CALSEK01_EVE032,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE032
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE036,23.2601,24.6602,26.5455,26.5455,25.4045,25.4045,17.2524,17.5719,24.4131,15.5502,19.1781,19.0068,19.0068,18.9906,19.1021,20.0181,20.3636,20.3636,20.3636,20.1311,20.1311,20.1311,20.1311,20.1311,20.2247,20.2247,20.1311,20.1311,20.1311,24.3976,24.3976,19.8842,23.8889,23.8889,24.3077,21.0909,21.6354,18.1701,18.1701,19.2308,16.8552,16.5158,18.8269,18.8269,19.1107,19.1107,19.4079,19.2053,19.1107,19.2053,16.7568,16.7568,19.5402,19.5402,28.1818,28.1818,28.1818,28.1818,28.1818,28.1818,27.2727,31.1927,20.8835,25.2000,25.1621,23.5453,22.4592,23.7548,22.0663,22.3214,18.0441,17.9063,32.7160,15.6863,15.2505,22.5049,19.3141,24.2472,24.2472,98.9597,99.0897,99.4798,100.0000,100.0000,,60.2911,60.2911,60.2911,60.2911,60.2911,60.2911,23.9796,23.4375,25.7707,25.6473,20.0565,19.6328,19.9461,19.9461,22.4771,22.1667,24.7423,24.9485,25.4464,19.3750,18.7364,23.3708,14.6186,14.8305,22.0285,18.9338,18.9338,20.5184,21.7277
CALSEK01_EVE039,25.3968,28.2528,25.3788,25.3788,23.0000,23.0000,15.7385,15.4964,22.6601,11.7773,17.5393,17.6240,17.7546,17.7314,17.2775,19.1429,18.9655,19.2529,19.2529,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.5345,18.8218,18.8218,27.0588,27.0588,19.3910,29.4737,29.4737,24.0741,17.3554,18.6613,20.1413,20.1413,18.5185,18.5336,18.1263,20.3020,20.3020,20.8054,20.8054,23.8494,20.6376,20.4698,20.9732,20.7547,20.7547,12.0370,12.0370,29.0909,29.0909,29.0909,29.0909,29.0909,30.0000,28.1818,31.1927,21.6667,25.7261,25.5187,25.6842,23.7828,28.4464,22.7823,22.9839,17.2917,17.2917,33.8346,19.9143,19.2719,21.2314,21.2982,26.6129,26.6129,60.4990,60.7069,60.7069,60.2911,60.2911,60.2911,,100.0000,100.0000,100.0000,100.0000,100.0000,28.5714,27.5000,24.8239,25.0000,18.9583,18.3333,24.0000,24.0000,21.3656,19.7500,21.7204,21.7204,23.9264,18.6957,18.9130,25.4473,15.6118,15.8228,22.3790,19.1753,19.1753,24.7379,24.2424
CALSEK01_EVE040,25.3968,28.2528,25.3788,25.3788,23.0000,23.0000,15.7385,15.4964,22.6601,11.7773,17.5393,17.6240,17.7546,17.7314,17.2775,19.1429,18.9655,19.2529,19.2529,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.5345,18.8218,18.8218,27.0588,27.0588,19.3910,29.4737,29.4737,24.0741,17.3554,18.6613,20.1413,20.1413,18.5185,18.5336,18.1263,20.3020,20.3020,20.8054,20.8054,23.8494,20.6376,20.4698,20.9732,20.7547,20.7547,12.0370,12.0370,29.0909,29.0909,29.0909,29.0909,29.0909,30.0000,28.1818,31.1927,21.6667,25.7261,25.5187,25.6842,23.7828,28.4464,22.7823,22.9839,17.2917,17.2917,33.8346,19.9143,19.2719,21.2314,21.2982,26.6129,26.6129,60.4990,60.7069,60.7069,60.2911,60.2911,60.2911,100.0000,,100.0000,100.0000,100.0000,100.0000,28.5714,27.5000,24.8239,25.0000,18.9583,18.3333,24.0000,24.0000,21.3656,19.7500,21.7204,21.7204,23.9264,18.6957,18.9130,25.4473,15.6118,15.8228,22.3790,19.1753,19.1753,24.7379,24.2424
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE045,25.3968,28.2528,25.3788,25.3788,23.0000,23.0000,15.7385,15.4964,22.6601,11.7773,17.5393,17.6240,17.7546,17.7314,17.2775,19.1429,18.9655,19.2529,19.2529,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.5345,18.8218,18.8218,27.0588,27.0588,19.3910,29.4737,29.4737,24.0741,17.3554,18.6613,20.1413,20.1413,18.5185,18.5336,18.1263,20.3020,20.3020,20.8054,20.8054,23.8494,20.6376,20.4698,20.9732,20.7547,20.7547,12.0370,12.0370,29.0909,29.0909,29.0909,29.0909,29.0909,30.0000,28.1818,31.1927,21.6667,25.7261,25.5187,25.6842,23.7828,28.4464,22.7823,22.9839,17.2917,17.2917,33.8346,19.9143,19.2719,21.2314,21.2982,26.6129,26.6129,60.4990,60.7069,60.7069,60.2911,60.2911,60.2911,100.0000,100.0000,,100.0000,100.0000,100.0000,28.5714,27.5000,24.8239,25.0000,18.9583,18.3333,24.0000,24.0000,21.3656,19.7500,21.7204,21.7204,23.9264,18.6957,18.9130,25.4473,15.6118,15.8228,22.3790,19.1753,19.1753,24.7379,24.2424
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE046,25.3968,28.2528,25.3788,25.3788,23.0000,23.0000,15.7385,15.4964,22.6601,11.7773,17.5393,17.6240,17.7546,17.7314,17.2775,19.1429,18.9655,19.2529,19.2529,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.5345,18.8218,18.8218,27.0588,27.0588,19.3910,29.4737,29.4737,24.0741,17.3554,18.6613,20.1413,20.1413,18.5185,18.5336,18.1263,20.3020,20.3020,20.8054,20.8054,23.8494,20.6376,20.4698,20.9732,20.7547,20.7547,12.0370,12.0370,29.0909,29.0909,29.0909,29.0909,29.0909,30.0000,28.1818,31.1927,21.6667,25.7261,25.5187,25.6842,23.7828,28.4464,22.7823,22.9839,17.2917,17.2917,33.8346,19.9143,19.2719,21.2314,21.2982,26.6129,26.6129,60.4990,60.7069,60.7069,60.2911,60.2911,60.2911,100.0000,100.0000,100.0000,,100.0000,100.0000,28.5714,27.5000,24.8239,25.0000,18.9583,18.3333,24.0000,24.0000,21.3656,19.7500,21.7204,21.7204,23.9264,18.6957,18.9130,25.4473,15.6118,15.8228,22.3790,19.1753,19.1753,24.7379,24.2424
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE047,25.3968,28.2528,25.3788,25.3788,23.0000,23.0000,15.7385,15.4964,22.6601,11.7773,17.5393,17.6240,17.7546,17.7314,17.2775,19.1429,18.9655,19.2529,19.2529,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.5345,18.8218,18.8218,27.0588,27.0588,19.3910,29.4737,29.4737,24.0741,17.3554,18.6613,20.1413,20.1413,18.5185,18.5336,18.1263,20.3020,20.3020,20.8054,20.8054,23.8494,20.6376,20.4698,20.9732,20.7547,20.7547,12.0370,12.0370,29.0909,29.0909,29.0909,29.0909,29.0909,30.0000,28.1818,31.1927,21.6667,25.7261,25.5187,25.6842,23.7828,28.4464,22.7823,22.9839,17.2917,17.2917,33.8346,19.9143,19.2719,21.2314,21.2982,26.6129,26.6129,60.4990,60.7069,60.7069,60.2911,60.2911,60.2911,100.0000,100.0000,100.0000,100.0000,,100.0000,28.5714,27.5000,24.8239,25.0000,18.9583,18.3333,24.0000,24.0000,21.3656,19.7500,21.7204,21.7204,23.9264,18.6957,18.9130,25.4473,15.6118,15.8228,22.3790,19.1753,19.1753,24.7379,24.2424
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE048,25.3968,28.2528,25.3788,25.3788,23.0000,23.0000,15.7385,15.4964,22.6601,11.7773,17.5393,17.6240,17.7546,17.7314,17.2775,19.1429,18.9655,19.2529,19.2529,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.6782,18.5345,18.8218,18.8218,27.0588,27.0588,19.3910,29.4737,29.4737,24.0741,17.3554,18.6613,20.1413,20.1413,18.5185,18.5336,18.1263,20.3020,20.3020,20.8054,20.8054,23.8494,20.6376,20.4698,20.9732,20.7547,20.7547,12.0370,12.0370,29.0909,29.0909,29.0909,29.0909,29.0909,30.0000,28.1818,31.1927,21.6667,25.7261,25.5187,25.6842,23.7828,28.4464,22.7823,22.9839,17.2917,17.2917,33.8346,19.9143,19.2719,21.2314,21.2982,26.6129,26.6129,60.4990,60.7069,60.7069,60.2911,60.2911,60.2911,100.0000,100.0000,100.0000,100.0000,100.0000,,28.5714,27.5000,24.8239,25.0000,18.9583,18.3333,24.0000,24.0000,21.3656,19.7500,21.7204,21.7204,23.9264,18.6957,18.9130,25.4473,15.6118,15.8228,22.3790,19.1753,19.1753,24.7379,24.2424
CALSEK01_EVE020,25.6667,25.8462,25.4098,25.4098,26.7045,26.7045,21.1618,21.5768,26.2295,26.2295,22.3214,21.3333,21.3333,21.5078,21.5311,21.4602,21.6518,21.8750,21.8750,21.5311,21.5311,21.5311,21.5311,21.5311,21.5311,21.2919,21.5311,21.5311,21.2919,22.7027,22.7027,17.9204,22.5989,22.5989,16.9014,0.0000,22.2826,20.5036,20.5036,18.9964,17.4484,17.4484,18.0266,18.0266,18.2163,18.2163,0.0000,18.2163,18.2163,18.2163,12.5000,12.5000,0.0000,0.0000,18.6275,18.6275,18.6275,18.6275,18.6275,18.6275,18.6275,21.1538,24.9221,27.7439,28.6533,26.5464,26.5464,30.5699,26.0870,26.7081,25.0804,24.7588,25.5319,30.2083,28.1250,24.0000,24.7423,26.6949,26.6949,23.4694,23.4694,23.7245,23.9796,23.9796,23.9796,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,,96.4029,34.2105,33.4586,26.3736,26.3736,29.8755,29.8755,25.1678,24.8322,28.8660,28.8660,23.3333,22.8261,22.8261,22.2222,26.4151,26.4151,28.3333,35.0000,34.2857,21.5385,21.5385
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE020,25.0000,24.9012,26.0000,26.0000,25.0000,25.0000,20.4878,20.7317,24.0000,24.0000,20.4787,19.8413,19.5767,19.7889,19.6532,20.0000,20.2128,20.2128,20.2128,19.6532,19.6532,19.6532,19.6532,19.6532,19.6532,19.3642,19.6532,19.6532,19.3642,23.8938,23.8938,17.8947,22.1311,22.1311,0.0000,0.0000,22.3214,18.4466,18.4466,15.9420,16.9197,16.9197,16.4835,16.4835,16.7033,16.7033,0.0000,16.7033,16.7033,16.7033,0.0000,0.0000,0.0000,0.0000,16.6667,16.6667,16.6667,16.6667,16.6667,16.6667,16.6667,16.6667,26.9076,26.1719,27.0758,24.0506,24.0506,27.2727,26.0000,26.4000,25.1046,24.6862,21.7391,37.5000,37.5000,17.8571,23.7705,26.8293,26.8293,22.5000,22.5000,22.8125,23.4375,23.4375,23.4375,27.5000,27.5000,27.5000,27.5000,27.5000,27.5000,96.4029,,36.5979,35.5670,25.3731,24.8756,25.4438,25.4438,24.3363,24.3363,32.0000,32.0000,24.0741,30.0000,30.0000,20.3704,32.3529,32.3529,28.5714,41.1765,39.7059,24.1379,24.1379
CALSEK01_EVE023,21.5613,24.6667,20.0000,20.0000,21.5659,21.5659,20.6661,20.1537,23.8298,11.9134,21.1345,21.1872,21.1872,21.1679,21.0430,22.3518,22.4390,21.9512,21.9512,22.0488,22.0488,22.0488,22.0488,22.0488,22.0488,22.0488,22.1463,22.1463,22.1463,26.9122,26.9122,21.3925,23.7288,23.7288,21.6080,22.3140,21.5714,16.8786,16.8786,13.6364,15.6364,15.5152,18.8661,18.8661,18.9638,18.9638,22.5714,18.7683,18.7683,18.6706,20.2934,20.2934,17.9612,17.9612,17.2727,17.2727,17.2727,17.2727,17.2727,17.2727,16.3636,20.1835,17.6326,20.5314,21.0145,22.4377,21.8790,21.1475,25.2998,24.8455,13.7157,13.8404,30.2469,15.2727,15.0909,16.7774,15.9690,22.5627,22.5627,25.7707,25.7707,25.6473,25.7707,25.7707,25.7707,24.8239,24.8239,24.8239,24.8239,24.8239,24.8239,34.2105,36.5979,,98.5037,20.4427,20.3125,22.4719,22.4719,22.6277,22.3455,21.2585,21.2585,24.1071,15.9794,14.9733,21.1738,13.1119,13.2867,22.2683,20.9370,20.7906,17.8322,16.2933
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE021,21.7472,24.8889,19.6667,19.6667,22.1154,22.1154,20.8369,20.3245,24.2553,12.0939,21.4090,21.4612,21.4612,21.4416,21.3175,22.6433,22.7317,22.2439,22.2439,22.3415,22.3415,22.3415,22.3415,22.3415,22.3415,22.3415,22.4390,22.4390,22.4390,27.1955,27.1955,21.3925,23.1638,23.1638,21.1055,22.0386,21.1429,17.2254,17.2254,13.2867,15.6364,15.5152,18.9638,18.9638,19.0616,19.0616,23.4286,18.8661,18.8661,18.7683,20.2934,20.2934,18.4466,18.4466,17.2727,17.2727,17.2727,17.2727,17.2727,17.2727,16.3636,20.1835,17.5092,20.0483,20.5314,22.0222,21.4929,20.8197,25.6595,25.2163,13.4663,13.5910,30.2469,15.2727,15.0909,16.7774,15.8140,22.4234,22.4234,25.6473,25.6473,25.5240,25.6473,25.6473,25.6473,25.0000,25.0000,25.0000,25.0000,25.0000,25.0000,33.4586,35.5670,98.5037,,20.3125,20.1823,22.4719,22.4719,22.7737,22.5040,21.4286,21.5986,24.1071,16.1512,15.1515,21.4039,13.1119,13.2867,22.5450,20.6442,20.4978,18.1818,16.7006
CALSEK01_EVE028,28.2828,27.6596,21.6667,21.6667,23.0357,23.0357,13.8475,14.2857,23.5632,13.4078,14.0713,14.2322,14.2322,14.2189,14.0713,14.8703,14.4289,14.6293,14.6293,14.7295,14.7295,14.7295,14.7295,14.7295,14.7295,14.7295,14.6293,14.8297,14.8297,15.4088,15.4088,16.7426,24.2938,24.2938,19.3103,25.7937,21.2727,17.5243,17.5243,16.7832,14.8738,14.7410,15.9041,15.9041,15.9041,15.9041,18.9831,15.9041,15.9041,16.0131,12.1212,12.1212,30.3030,30.3030,27.2727,27.2727,27.2727,27.2727,27.2727,26.3636,26.3636,29.3578,23.7148,25.0384,24.7312,22.4872,20.1220,22.9787,22.4784,22.9107,14.5425,14.2157,31.4815,19.3370,19.0608,24.0000,20.9402,19.3388,19.3388,20.3390,20.3390,20.3390,20.0565,20.0565,20.0565,18.9583,18.9583,18.9583,18.9583,18.9583,18.9583,26.3736,25.3731,20.4427,20.3125,,97.7358,25.8621,25.8621,22.1790,21.5217,24.2647,24.2647,27.2321,23.0769,22.1574,21.1886,21.7507,21.7507,22.6667,21.4751,21.5217,22.1080,19.8052
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE029,27.2727,26.5957,20.4167,20.4167,22.6786,22.6786,13.5846,14.0228,23.5632,13.4078,13.9775,14.0449,14.0449,14.0318,13.8837,14.6707,14.2285,14.4289,14.4289,14.5291,14.5291,14.5291,14.5291,14.5291,14.5291,14.5291,14.4289,14.6293,14.6293,15.0943,15.0943,16.9704,23.7288,23.7288,19.6552,26.5873,21.4545,16.6898,16.6898,16.0839,14.2098,14.0770,15.5773,15.5773,15.5773,15.5773,18.3051,15.5773,15.5773,15.6863,11.8182,11.8182,29.6970,29.6970,27.2727,27.2727,27.2727,27.2727,27.2727,26.3636,26.3636,29.3578,23.8806,24.5776,24.5776,22.1465,20.1220,22.7660,22.9107,23.3429,15.1961,14.8693,30.8642,18.5083,18.2320,23.7647,20.5128,19.5041,19.5041,19.9153,19.9153,19.9153,19.6328,19.6328,19.6328,18.3333,18.3333,18.3333,18.3333,18.3333,18.3333,26.3736,24.8756,20.3125,20.1823,97.7358,,25.8621,25.8621,22.1790,21.5217,24.7549,24.7549,26.7857,22.8022,21.8659,21.0594,21.4854,21.4854,22.5000,21.0412,21.0870,21.5938,19.1558
CALSEK01_EVE027,29.1525,29.1803,25.0000,25.0000,28.5714,28.5714,15.2878,15.2878,23.9766,23.9766,18.4783,18.1818,18.1818,18.1425,17.8261,18.1034,18.9130,18.2609,18.2609,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,24.4604,24.4604,22.7154,29.9435,29.9435,36.0294,0.0000,22.0974,20.4893,20.4893,18.8811,18.3983,18.3983,18.2018,18.2018,18.4211,18.4211,0.0000,18.4211,18.4211,18.4211,17.5439,17.5439,0.0000,0.0000,28.1818,28.1818,28.1818,28.1818,28.1818,29.0909,28.1818,27.5229,26.9103,24.2138,23.8994,26.7296,26.7296,25.6198,24.5399,24.2331,24.1497,24.1497,23.4568,18.6207,17.9310,19.3750,14.5669,24.9180,24.9180,20.4852,20.4852,20.4852,19.9461,19.9461,19.9461,24.0000,24.0000,24.0000,24.0000,24.0000,24.0000,29.8755,25.4438,22.4719,22.4719,25.8621,25.8621,,100.0000,29.8305,29.4915,33.5570,33.5570,21.8750,19.8582,19.8582,21.4634,33.7580,33.7580,24.5161,23.8095,23.2804,24.5810,24.5810
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE028,29.1525,29.1803,25.0000,25.0000,28.5714,28.5714,15.2878,15.2878,23.9766,23.9766,18.4783,18.1818,18.1818,18.1425,17.8261,18.1034,18.9130,18.2609,18.2609,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,17.8261,24.4604,24.4604,22.7154,29.9435,29.9435,36.0294,0.0000,22.0974,20.4893,20.4893,18.8811,18.3983,18.3983,18.2018,18.2018,18.4211,18.4211,0.0000,18.4211,18.4211,18.4211,17.5439,17.5439,0.0000,0.0000,28.1818,28.1818,28.1818,28.1818,28.1818,29.0909,28.1818,27.5229,26.9103,24.2138,23.8994,26.7296,26.7296,25.6198,24.5399,24.2331,24.1497,24.1497,23.4568,18.6207,17.9310,19.3750,14.5669,24.9180,24.9180,20.4852,20.4852,20.4852,19.9461,19.9461,19.9461,24.0000,24.0000,24.0000,24.0000,24.0000,24.0000,29.8755,25.4438,22.4719,22.4719,25.8621,25.8621,100.0000,,29.8305,29.4915,33.5570,33.5570,21.8750,19.8582,19.8582,21.4634,33.7580,33.7580,24.5161,23.8095,23.2804,24.5810,24.5810
CALSEK01_EVE009,23.6364,24.0476,30.0000,30.0000,22.7468,22.7468,13.6832,13.9644,24.2938,13.4615,16.6311,16.1702,16.2766,16.2593,16.2047,16.2420,16.3113,15.9915,15.9915,16.3113,16.3113,16.3113,16.3113,16.3113,16.4179,16.4179,16.5245,16.3113,16.3113,19.0031,19.0031,18.6327,23.1638,23.1638,22.7586,22.8571,23.4672,17.7852,17.7852,14.3357,16.9231,16.7949,16.9927,16.9927,17.2372,17.2372,23.8095,17.3594,17.4817,17.3594,17.0659,17.0659,34.2105,34.2105,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,19.0909,22.0183,24.2701,22.7273,22.7273,23.0640,19.9095,24.3129,26.0252,25.8675,21.9031,21.9031,22.8395,13.5211,14.0845,18.5286,19.5228,22.7941,22.7941,22.4771,22.4771,22.3242,22.4771,22.4771,22.4771,21.3656,21.3656,21.3656,21.3656,21.3656,21.3656,25.1678,24.3363,22.6277,22.7737,22.1790,22.1790,29.8305,29.8305,,97.0833,72.3724,72.3724,18.7500,22.7273,22.7273,20.3081,19.1011,19.1011,21.4153,29.4710,29.2929,27.5325,27.2171
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE006,23.6364,24.0476,30.0000,30.0000,23.3010,23.3010,13.1293,13.3268,23.1638,14.5161,15.8371,15.4628,15.4628,15.4453,15.3846,15.4279,15.4977,15.1584,15.1584,15.3846,15.3846,15.3846,15.3846,15.3846,15.4977,15.4977,15.4977,15.3846,15.3846,18.6916,18.6916,17.1965,22.0339,22.0339,24.1379,21.4876,23.6277,15.8672,15.8672,14.6853,16.8200,16.8200,15.9686,15.9686,16.0995,16.0995,16.6667,16.2304,16.2304,16.2304,16.0256,16.0256,0.0000,0.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,21.1009,23.6842,22.2222,22.2222,23.1481,19.8686,24.4656,24.3103,24.1379,23.8569,23.8569,23.4568,11.9601,12.2924,18.2109,19.4103,23.0612,23.0612,22.1667,22.1667,22.0000,22.1667,22.1667,22.1667,19.7500,19.7500,19.7500,19.7500,19.7500,19.7500,24.8322,24.3363,22.3455,22.5040,21.5217,21.5217,29.4915,29.4915,97.0833,,71.6846,71.6846,18.7500,21.0145,21.3768,19.8485,20.1987,20.1987,22.1532,29.1545,28.9474,27.1903,27.5229
CALSEK01_EVE026,25.5230,24.6445,25.1163,25.1163,24.4681,24.4681,14.3524,14.2357,23.0263,12.2159,15.0943,14.8055,14.5546,14.5363,15.0943,15.5951,16.3686,16.0935,16.0935,16.3686,16.3686,16.3686,16.3686,16.3686,16.3686,16.3686,16.5062,16.3686,16.3686,19.7425,19.7425,16.1994,28.7500,28.7500,24.8276,24.6964,23.4043,18.2640,18.2640,13.3333,17.9070,17.6744,16.4407,16.4407,16.7797,16.7797,19.7183,16.9492,16.7797,16.7797,15.2695,15.2695,18.1818,18.1818,20.9091,20.9091,20.9091,20.9091,20.9091,20.0000,20.9091,23.8532,19.1283,26.1468,25.4587,25.0653,21.6814,24.1379,24.8447,24.6377,17.7570,17.7570,24.5763,15.3846,14.8718,19.5900,17.5000,24.3187,24.3187,24.5361,24.7423,24.5361,24.7423,24.7423,24.7423,21.7204,21.7204,21.7204,21.7204,21.7204,21.7204,28.8660,32.0000,21.2585,21.4286,24.2647,24.7549,33.5570,33.5570,72.3724,71.6846,,99.0123,22.9730,21.9451,22.3684,21.0421,21.8274,21.8274,22.7176,22.7378,22.7907,25.3333,24.4898
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE024,25.1046,25.1185,25.1163,25.1163,24.6809,24.6809,14.1190,14.0023,23.0263,12.2159,15.2201,14.9310,14.6801,14.6617,15.2201,15.7319,16.5062,16.2311,16.2311,16.5062,16.5062,16.5062,16.5062,16.5062,16.5062,16.5062,16.6437,16.5062,16.5062,19.7425,19.7425,16.0436,28.7500,28.7500,24.1379,24.2915,23.1915,18.0832,18.0832,13.3333,17.6744,17.4419,16.2712,16.2712,16.6102,16.6102,19.7183,16.7797,16.6102,16.6102,14.9701,14.9701,18.1818,18.1818,20.9091,20.9091,20.9091,20.9091,20.9091,20.0000,20.9091,23.8532,19.1283,25.4587,25.2294,24.8042,21.4602,23.8727,25.0518,24.8447,17.5234,17.5234,24.5763,15.3846,14.8718,19.1344,17.0000,24.1090,24.1090,24.7423,24.9485,24.7423,24.9485,24.9485,24.9485,21.7204,21.7204,21.7204,21.7204,21.7204,21.7204,28.8660,32.0000,21.2585,21.5986,24.2647,24.7549,33.5570,33.5570,72.3724,71.6846,99.0123,,22.9730,21.9451,22.3684,21.0421,22.0812,22.0812,22.9299,22.5058,22.5581,25.0667,24.1497
